ID_TRAM,UTM_IX,UTM_FX,UTM_IY,UTM_FY,LATITUD_I,LONGITUD_I,LATITUD_F,LONGITUD_F,ID_TARIFA,ID_HORARIO,ID_TARIFA1,ID_HORARIO1,TIPUS_TRAM,ADREÇA,COLOR_RGB,PLACES
1346," 429799.405"," 429806.021"," 4582779.815"," 4582773.288","41.393484799786","2.160273486545","41.393426592507","2.16035336931",46,81,,81,"AZL","CATALUNYA, 96, RBLA","0000FF",12
1346," 429810.853"," 429849.539"," 4582768.613"," 4582730.407","41.393384909324","2.160411700989","41.393044186218","2.160878803887",46,81,,81,"AZL","CATALUNYA, 96, RBLA","0000FF",12
1347," 430574.366"," 430555.170"," 4583583.606"," 4583563.012","41.400791331006","2.169449767657","41.400604195681","2.169222522242",54,13,52,13,"VM","PROVENÇA, 382, C","00FF00",7
1350," 430149.386"," 430158.701"," 4582438.536"," 4582438.339","41.390441574819","2.164498563533","41.390440609378","2.164609987146",46,81,,81,"AZL","CATALUNYA, 44, RBLA","0000FF",4
1353," 430546.808"," 430519.656"," 4583653.787"," 4583682.078","41.401421029107","2.169112089943","41.401673483315","2.168784069313",54,13,52,13,"VM","ROGER DE FLOR, 213, C","00FF00",15
1353," 430551.458"," 430548.436"," 4583649.050"," 4583652.199","41.401378767439","2.169168253483","41.401406867567","2.169131745147",54,13,52,13,"VM","ROGER DE FLOR, 213, C","00FF00",15
1353," 430557.720"," 430552.199"," 4583642.442"," 4583648.194","41.401319793991","2.169243913183","41.401371121963","2.169177215009",54,13,52,13,"VM","ROGER DE FLOR, 213, C","00FF00",15
1353," 430569.527"," 430560.746"," 4583630.139"," 4583639.291","41.40121000787","2.169386551229","41.401291676159","2.169280469497",54,13,52,13,"VM","ROGER DE FLOR, 213, C","00FF00",15
1356," 430526.177"," 430529.326"," 4583543.715"," 4583546.788","41.400427894833","2.168877945981","41.40045584355","2.168915259043",54,13,52,13,"VM","PROVENÇA, 353, C","00FF00",10
1356," 430532.670"," 430560.688"," 4583550.148"," 4583577.453","41.400486393936","2.168954871635","41.40073473359","2.169286867843",54,13,52,13,"VM","PROVENÇA, 353, C","00FF00",10
1356," 430564.640"," 430570.721"," 4583581.194"," 4583587.105","41.400768767789","2.1693337095","41.400822529678","2.169405767799",54,13,52,13,"VM","PROVENÇA, 353, C","00FF00",10
1357," 429851.721"," 429851.526"," 4583245.380"," 4583228.072","41.397682422308","2.160845252711","41.397526522826","2.160844925343",53,12,52,12,"VM","PAU CLARIS, 196, C","00FF00",4
1358," 430126.448"," 430114.320"," 4583502.729"," 4583502.761","41.40002412422","2.16410146311","41.400023358492","2.163956395718",46,81,,81,"AZL","GIRONA, 183, C","0000FF",5
1359," 430199.548"," 430199.694"," 4583415.537"," 4583427.584","41.399245187721","2.164985867754","41.399353700369","2.164986225335",46,81,,81,"AZL","GIRONA, 167, C","0000FF",5
1362," 430045.238"," 430051.762"," 4583406.290"," 4583399.603","41.399148496769","2.163141247549","41.399088838573","2.163220052889",46,81,,81,"AZL","BRUC, 164, C","0000FF",6
1362," 430054.003"," 430066.242"," 4583397.301"," 4583384.835","41.399068300799","2.163247123141","41.398957091647","2.163394952088",46,81,,81,"AZL","BRUC, 164, C","0000FF",6
1362," 430073.349"," 430076.424"," 4583377.617"," 4583374.486","41.398892701576","2.16348079146","41.398864769962","2.163517932623",46,81,,81,"AZL","BRUC, 164, C","0000FF",6
1362," 430082.585"," 430087.985"," 4583368.256"," 4583362.803","41.398809195857","2.163592342726","41.398760553507","2.163657560807",46,81,,81,"AZL","BRUC, 164, C","0000FF",6
1362," 430091.468"," 430094.548"," 4583359.140"," 4583356.002","41.398727865904","2.163699643252","41.398699871607","2.163736844839",46,81,,81,"AZL","BRUC, 164, C","0000FF",6
1362," 430097.058"," 430100.104"," 4583353.309"," 4583350.206","41.398675835592","2.163767177362","41.398648153541","2.163803968182",46,81,,81,"AZL","BRUC, 164, C","0000FF",6
1363," 430111.696"," 430123.741"," 4583342.164"," 4583342.065","41.39857673168","2.163943546002","41.398576886755","2.164087625163",53,12,52,12,"VM","BRUC, 162, C","00FF00",5
1364," 429523.589"," 429541.004"," 4582935.190"," 4582952.218","41.394860045465","2.156956691861","41.395014931913","2.157162995831",46,81,,81,"AZL","CORSEGA, 303, C","0000FF",3
1365," 430619.547"," 430613.707"," 4583577.948"," 4583583.934","41.400744272397","2.169990835679","41.400797680789","2.169920296237",54,13,52,13,"VM","ROGER DE FLOR, 191, C","00FF00",7
1365," 430646.618"," 430622.841"," 4583550.192"," 4583574.567","41.400496626058","2.170317816828","41.400714105969","2.170030623304",54,13,52,13,"VM","ROGER DE FLOR, 191, C","00FF00",7
1365," 430660.260"," 430653.728"," 4583536.269"," 4583542.965","41.400372406423","2.170482585486","41.400432149995","2.170403688417",54,13,52,13,"VM","ROGER DE FLOR, 191, C","00FF00",7
1365," 430666.868"," 430653.524"," 4583529.433"," 4583543.114","41.400311408452","2.170562407489","41.400433474356","2.170401231276",54,13,52,13,"VM","ROGER DE FLOR, 191, C","00FF00",7
1365," 430667.072"," 430664.056"," 4583529.284"," 4583532.377","41.400310084088","2.170564864621","41.400337680834","2.170528435664",54,13,52,13,"VM","ROGER DE FLOR, 191, C","00FF00",7
1368," 429927.405"," 429939.448"," 4581620.569"," 4581620.482","41.383055328491","2.161938425674","41.383055593657","2.162082445218",53,12,52,12,"VM","CASANOVA, 22, C","00FF00",5
1370," 429526.085"," 429525.795"," 4581224.171"," 4581240.526","41.37945015889","2.157185562627","41.37959743321","2.157180193401",54,13,52,13,"VM","VILADOMAT, 101, C","00FF00",6
1374," 430693.933"," 430689.395"," 4583497.313"," 4583497.361","41.400024455975","2.170889812047","41.40002449715","2.170835527181",54,13,52,13,"VM","MALLORCA, 342, C","00FF00",3
1377," 428753.095"," 428709.984"," 4581568.340"," 4581543.255","41.382481808213","2.147902272863","41.382252064795","2.147389711371",54,13,52,13,"VM","ROMA, FRTE 60 (ANDEN), AV","00FF00",21
1377," 428757.548"," 428799.302"," 4581571.835"," 4581594.429","41.382513679785","2.147955110054","41.382720865747","2.14845174149",54,13,52,13,"VM","ROMA, FRTE 60 (ANDEN), AV","00FF00",21
1379," 428709.358"," 428715.848"," 4581904.662"," 4581898.078","41.385506975582","2.147339708405","41.385448252693","2.147418092626",54,13,52,13,"VM","CALABRIA, 224, C","00FF00",9
1379," 428720.362"," 428726.242"," 4581893.664"," 4581887.700","41.385408898509","2.147472591789","41.385355705438","2.147543608272",54,13,52,13,"VM","CALABRIA, 224, C","00FF00",9
1379," 428726.498"," 428735.248"," 4581887.357"," 4581878.482","41.385352638931","2.147546709947","41.385273482487","2.147652389013",54,13,52,13,"VM","CALABRIA, 224, C","00FF00",9
1379," 428726.498"," 428738.739"," 4581887.357"," 4581874.942","41.385352638931","2.147546709947","41.385241909148","2.147694551768",54,13,52,13,"VM","CALABRIA, 224, C","00FF00",9
1379," 428737.666"," 428738.739"," 4581876.030"," 4581874.942","41.385251613041","2.14768159256","41.385241909148","2.147694551768",54,13,52,13,"VM","CALABRIA, 224, C","00FF00",9
1379," 428759.528"," 428762.284"," 4581853.640"," 4581850.844","41.385051896481","2.147945657278","41.385026958692","2.147978942961",54,13,52,13,"VM","CALABRIA, 224, C","00FF00",9
1380," 431908.253"," 431915.272"," 4581839.963"," 4581850.854","41.385201364427","2.185600738254","41.385300047782","2.185683450569",52,13,,13,"VR","MARQUES DE L'ARGENTERA, 6, AV","008000",1
1385," 429852.354"," 429852.231"," 4581518.706"," 4581506.658","41.382131369247","2.161052761104","41.382022849324","2.161052684828",46,81,,81,"AZL","VILLARROEL, 36, C","0000FF",5
1388," 429575.737"," 429575.573"," 4581240.504"," 4581222.827","41.37960160732","2.157777367144","41.379442386761","2.157777460026",46,82,,82,"AZL","SEPULVEDA, 100, C","0000FF",4
1389," 429577.482"," 429574.334"," 4581253.428"," 4581250.342","41.379718158798","2.157796731025","41.379690089536","2.157759447961",54,13,52,13,"VM","SEPULVEDA, 106, C","00FF00",3
1389," 429605.608"," 429584.693"," 4581281.006"," 4581260.499","41.37996899834","2.158129839587","41.37978247411","2.157882133761",54,13,52,13,"VM","SEPULVEDA, 106, C","00FF00",3
1390," 429481.111"," 429478.316"," 4581158.960"," 4581156.226","41.378858902467","2.156655383442","41.378834034029","2.156622281281",54,13,52,13,"VM","SEPULVEDA, 90, C","00FF00",11
1390," 429511.103"," 429486.325"," 4581188.305"," 4581164.064","41.379125823035","2.157010589885","41.378905328037","2.156717134292",54,13,52,13,"VM","SEPULVEDA, 90, C","00FF00",11
1390," 429533.948"," 429518.788"," 4581210.656"," 4581195.823","41.379329125929","2.157281153826","41.3791942063","2.157101606815",54,13,52,13,"VM","SEPULVEDA, 90, C","00FF00",11
1391," 429267.018"," 429257.617"," 4580936.051"," 4580936.306","41.376832505607","2.154121452144","41.376833975924","2.154009016727",46,82,,82,"AZL","SEPULVEDA, 40, C","0000FF",5
1392," 429195.268"," 429193.790"," 4580866.161"," 4580849.823","41.376196739069","2.153271716602","41.37604946249","2.153255952925",54,13,52,13,"VM","VILAMARI, 22, C","00FF00",6
1409," 429865.046"," 429855.500"," 4582684.746"," 4582684.984","41.392634297724","2.161069551079","41.392635608817","2.160955356287",46,81,,81,"AZL","CATALUNYA, 87, RBLA","0000FF",5
1411," 431447.806"," 431447.963"," 4583094.609"," 4583106.363","41.396462153737","2.179952549692","41.396568028675","2.179953096961",54,13,52,13,"VM","CASP, 117, C","00FF00",6
1415," 428611.178"," 428613.552"," 4582040.987"," 4582043.369","41.386726062761","2.146149576623","41.386747726581","2.14617768561",54,13,52,13,"VM","CORSEGA, 111, C","00FF00",4
1415," 428617.953"," 428620.784"," 4582047.644"," 4582050.436","41.386786619298","2.146229811625","41.386812016255","2.146263337434",54,13,52,13,"VM","CORSEGA, 111, C","00FF00",4
1415," 428617.953"," 428623.972"," 4582047.644"," 4582053.581","41.386786619298","2.146229811625","41.386840624123","2.146301090901",54,13,52,13,"VM","CORSEGA, 111, C","00FF00",4
1415," 428635.012"," 428645.270"," 4582069.223"," 4582079.293","41.386982481101","2.146431271304","41.387074085103","2.146552756824",54,13,52,13,"VM","CORSEGA, 111, C","00FF00",4
1417," 430921.741"," 430935.270"," 4583468.159"," 4583453.277","41.399781485108","2.173617968702","41.399648613805","2.173781487115",54,13,52,13,"VM","NAPOLS, 214, C","00FF00",2
1417," 430929.509"," 430935.999"," 4583460.128"," 4583453.419","41.399709821901","2.173711798187","41.399649955326","2.1737901905",54,13,52,13,"VM","NAPOLS, 214, C","00FF00",2
1417," 430934.403"," 430924.771"," 4583455.053"," 4583464.866","41.399664534724","2.173770914336","41.399752087287","2.173654586324",54,13,52,13,"VM","NAPOLS, 214, C","00FF00",2
1417," 430935.279"," 430934.395"," 4583454.161"," 4583454.169","41.399656576244","2.173781493933","41.399656572371","2.17377091948",54,13,52,13,"VM","NAPOLS, 214, C","00FF00",2
1418," 430393.204"," 430374.408"," 4580822.411"," 4580822.586","41.375907208192","2.16760008897","41.375907158458","2.167375331707",52,76,,76,"VR","FLORS, 5, C","008000",10
1418," 430438.512"," 430412.168"," 4580821.940"," 4580822.185","41.375906883512","2.168141874918","41.375906812684","2.167826860812",52,76,,76,"VR","FLORS, 5, C","008000",10
1418," 430442.537"," 430412.168"," 4580821.902"," 4580822.185","41.375906889147","2.168190004797","41.375906812684","2.167826860812",52,76,,76,"VR","FLORS, 5, C","008000",10
1419," 430515.616"," 430509.262"," 4580810.138"," 4580816.407","41.37580725014","2.169065133368","41.37586316288","2.168988442309",52,76,,76,"VR","ABAT SAFONT, 12, C","008000",5
1420," 430464.896"," 430413.647"," 4580812.906"," 4580763.310","41.37582779938","2.168458375412","41.375376686795","2.167851302618",52,76,,76,"VR","SANT PAU, 115 , C","008000",11
1421," 429738.955"," 429754.427"," 4581445.384"," 4581445.683","41.381461107558","2.159705262847","41.381465151315","2.159890236834",46,81,,81,"AZL","COMTE D'URGELL, 50, C","0000FF",3
1422," 429925.458"," 429937.493"," 4581431.631"," 4581431.412","41.381353505928","2.161936990033","41.381352581517","2.16208092542",46,81,,81,"AZL","FLORIDABLANCA, 131, C","0000FF",4
1423," 429948.556"," 429993.982"," 4581438.131"," 4581482.632","41.38141405879","2.162212436063","41.381818806551","2.162750483554",53,12,52,12,"VM","FLORIDABLANCA, 139, C","00FF00",5
1423," 429949.090"," 429955.728"," 4581438.654"," 4581445.157","41.381418815632","2.162218760993","41.381477962185","2.162297384248",53,12,52,12,"VM","FLORIDABLANCA, 139, C","00FF00",5
1423," 429961.488"," 429993.196"," 4581450.800"," 4581481.863","41.381529286747","2.162365608201","41.381811812236","2.162741173619",53,12,52,12,"VM","FLORIDABLANCA, 139, C","00FF00",5
1424," 429856.474"," 429859.578"," 4581348.507"," 4581351.547","41.380598846619","2.161121725372","41.380626496675","2.161158489606",53,12,52,12,"VM","FLORIDABLANCA, 121, C","00FF00",9
1424," 429862.250"," 429878.198"," 4581354.162"," 4581369.779","41.380650281341","2.161190137414","41.380792324368","2.161379028758",53,12,52,12,"VM","FLORIDABLANCA, 121, C","00FF00",9
1424," 429881.245"," 429895.097"," 4581372.761"," 4581386.324","41.380819447004","2.161415118341","41.380942807893","2.161579185214",53,12,52,12,"VM","FLORIDABLANCA, 121, C","00FF00",9
1424," 429881.245"," 429905.713"," 4581372.761"," 4581396.720","41.380819447004","2.161415118341","41.381037363366","2.161704924267",53,12,52,12,"VM","FLORIDABLANCA, 121, C","00FF00",9
1426," 429782.439"," 429802.370"," 4581275.654"," 4581294.924","41.379936245711","2.160244893053","41.380111538151","2.160480983479",54,13,52,13,"VM","FLORIDABLANCA, 97, C","00FF00",4
1427," 429257.271"," 429271.858"," 4580975.192"," 4580975.498","41.377184168355","2.154000341702","41.377188206434","2.154174720446",54,13,52,13,"VM","SEPULVEDA, 41, C","00FF00",4
1429," 429385.530"," 429382.756"," 4581065.482"," 4581062.728","41.378008620629","2.155523396603","41.377983573585","2.155490548731",54,13,52,13,"VM","SEPULVEDA, 74, C","00FF00",7
1429," 429390.442"," 429387.648"," 4581070.293"," 4581067.525","41.378052381425","2.155581568958","41.378027206553","2.155548483533",54,13,52,13,"VM","SEPULVEDA, 74, C","00FF00",7
1429," 429390.882"," 429388.092"," 4581071.598"," 4581067.785","41.378064173384","2.155586678027","41.378029587175","2.155553762153",54,13,52,13,"VM","SEPULVEDA, 74, C","00FF00",7
1429," 429415.446"," 429397.079"," 4581094.884"," 4581076.687","41.378276051342","2.155877678417","41.378110550666","2.155660182859",54,13,52,13,"VM","SEPULVEDA, 74, C","00FF00",7
1429," 429430.644"," 429427.923"," 4581109.975"," 4581107.273","41.378413299838","2.156057644705","41.378388725925","2.156025424095",54,13,52,13,"VM","SEPULVEDA, 74, C","00FF00",7
1429," 429436.793"," 429434.010"," 4581116.080"," 4581113.317","41.378468823119","2.156130458051","41.378443694399","2.156097503148",54,13,52,13,"VM","SEPULVEDA, 74, C","00FF00",7
1431," 429372.831"," 429372.642"," 4580861.352"," 4580854.370","41.3761690293","2.155395337778","41.376106130002","2.155393891401",46,82,,82,"AZL","FLORIDABLANCA, 24, C","0000FF",4
1432," 429459.141"," 429447.120"," 4580934.013"," 4580933.919","41.376831013442","2.156418862159","41.376829113087","2.156275140604",46,82,,82,"AZL","MISTRAL, 37, AV","0000FF",6
1433," 429290.506"," 429287.585"," 4580971.940"," 4580969.064","41.37715780034","2.154398106677","41.377131641282","2.154363516242",54,13,52,13,"VM","SEPULVEDA, 52, C","00FF00",7
1433," 429300.292"," 429294.270"," 4580981.579"," 4580975.648","41.377245472794","2.154513992097","41.377191526777","2.154442679715",54,13,52,13,"VM","SEPULVEDA, 52, C","00FF00",7
1433," 429309.692"," 429303.112"," 4580990.837"," 4580984.357","41.37732967979","2.154625306907","41.377270740308","2.15454738644",54,13,52,13,"VM","SEPULVEDA, 52, C","00FF00",7
1433," 429315.882"," 429312.896"," 4580996.932"," 4580993.991","41.377385117501","2.154698609224","41.377358367407","2.154663248931",54,13,52,13,"VM","SEPULVEDA, 52, C","00FF00",7
1433," 429337.007"," 429333.986"," 4581017.730"," 4581014.756","41.377574287791","2.154948773887","41.377547237488","2.154912998744",54,13,52,13,"VM","SEPULVEDA, 52, C","00FF00",7
1433," 429342.387"," 429339.496"," 4581023.001"," 4581020.154","41.377622232907","2.155012487692","41.377596337851","2.154978252091",54,13,52,13,"VM","SEPULVEDA, 52, C","00FF00",7
1434," 429204.426"," 429198.012"," 4580887.815"," 4580881.544","41.376392569283","2.153378686869","41.37633552591","2.153302729045",54,13,52,13,"VM","SEPULVEDA, 36, C","00FF00",5
1434," 429235.641"," 429216.740"," 4580918.333"," 4580899.838","41.37667017187","2.153748352664","41.376501936352","2.153524517762",54,13,52,13,"VM","SEPULVEDA, 36, C","00FF00",5
1434," 429235.900"," 429216.999"," 4580918.587"," 4580900.092","41.376672482269","2.153751419811","41.376504246757","2.153527584894",54,13,52,13,"VM","SEPULVEDA, 36, C","00FF00",5
1444," 432047.996"," 432040.146"," 4581496.000"," 4581523.064","41.382115288627","2.187310412113","41.382358376668","2.187213508106",52,13,,13,"VR","CARBONELL, 2, C","008000",3
1445," 432020.494"," 432035.350"," 4581475.578"," 4581479.899","41.381929035525","2.186983838211","41.381969207435","2.187160998864",52,13,,13,"VR","BALBOA, 1 BIS, C","008000",4
1447," 432496.790"," 432480.038"," 4581802.624"," 4581782.233","41.384914666562","2.192642870718","41.384729609851","2.192444816167",47,81,,81,"AZL","DOCTOR AIGUADER, 80-86, C","0000FF",7
1447," 432537.435"," 432501.946"," 4581842.866"," 4581808.683","41.385280514296","2.193124438542","41.384969669372","2.192703853169",47,81,,81,"AZL","DOCTOR AIGUADER, 80-86, C","0000FF",7
1448," 432336.961"," 432361.476"," 4581673.323"," 4581587.990","41.383736695047","2.190746014305","41.382970206888","2.191048692858",52,13,,13,"VR","SALVAT PAPASSEIT, 3 (DOCTOR AIGUADER), PG","008000",18
1450," 432280.576"," 432249.695"," 4581673.813"," 4581658.698","41.383736364455","2.19007169921","41.383597631914","2.189704109469",47,81,,81,"AZL","DOCTOR AIGUADER, 38-52, C","0000FF",10
1450," 432313.949"," 432281.189"," 4581683.299"," 4581674.062","41.383824608048","2.190469719041","41.38373865866","2.19007900173",47,81,,81,"AZL","DOCTOR AIGUADER, 38-52, C","0000FF",10
1451," 432276.198"," 432281.889"," 4581485.734"," 4581487.413","41.382042067696","2.190040364819","41.38205766854","2.190108229277",52,13,,13,"VR","GINEBRA, 43, C","008000",9
1451," 432289.958"," 432307.569"," 4581489.794"," 4581494.989","41.382079792001","2.190204451094","41.382128062411","2.190414460483",52,13,,13,"VR","GINEBRA, 43, C","008000",9
1451," 432292.295"," 432296.925"," 4581490.483"," 4581491.849","41.382086194117","2.190232319606","41.382098886549","2.190287531843",52,13,,13,"VR","GINEBRA, 43, C","008000",9
1451," 432303.953"," 432307.569"," 4581493.923"," 4581494.989","41.382118157293","2.190371339949","41.382128062411","2.190414460483",52,13,,13,"VR","GINEBRA, 43, C","008000",9
1451," 432311.433"," 432343.288"," 4581496.129"," 4581505.527","41.382138654854","2.190460538314","41.382225976834","2.190840406753",52,13,,13,"VR","GINEBRA, 43, C","008000",9
1451," 432352.197"," 432371.204"," 4581508.157"," 4581513.757","41.382250412922","2.1909466459","41.382302446942","2.191173304427",52,13,,13,"VR","GINEBRA, 43, C","008000",9
1452," 432178.963"," 432182.339"," 4581521.568"," 4581522.547","41.382356615698","2.188873634342","41.382365717585","2.188913894637",52,13,,13,"VR","BALBOA, 19-27, C","008000",10
1452," 432186.716"," 432195.674"," 4581523.817"," 4581526.415","41.382377524705","2.188966092237","41.38240167844","2.189072920418",52,13,,13,"VR","BALBOA, 19-27, C","008000",10
1452," 432186.716"," 432209.191"," 4581523.817"," 4581530.335","41.382377524705","2.188966092237","41.382438122747","2.1892341169",52,13,,13,"VR","BALBOA, 19-27, C","008000",10
1452," 432195.674"," 432195.257"," 4581526.415"," 4581528.229","41.38240167844","2.189072920418","41.382417981038","2.189067731015",52,13,,13,"VR","BALBOA, 19-27, C","008000",10
1452," 432204.385"," 432213.358"," 4581528.941"," 4581531.544","41.382425162799","2.189176803131","41.382449362637","2.18928381028",52,13,,13,"VR","BALBOA, 19-27, C","008000",10
1457," 426337.256"," 426340.655"," 4583398.256"," 4583401.078","41.398745031004","2.118791813235","41.398770758074","2.11883212431",47,82,,82,"AZL","REINA ELISENDA MONTCADA, 16, PG","0000FF",9
1457," 426345.362"," 426394.864"," 4583405.081"," 4583446.179","41.398807241352","2.118887936347","41.399181913975","2.119475018909",47,82,,82,"AZL","REINA ELISENDA MONTCADA, 16, PG","0000FF",9
1457," 426395.387"," 426427.006"," 4583446.843"," 4583470.249","41.399187942017","2.119481193674","41.399401636548","2.119856537166",47,82,,82,"AZL","REINA ELISENDA MONTCADA, 16, PG","0000FF",9
1463," 432429.202"," 432415.110"," 4581353.154"," 4581401.607","41.380860852148","2.191884744406","41.381296059581","2.191710834337",52,13,,13,"VR","SALVAT PAPASSEIT, 17, PG","008000",7
1468," 432425.390"," 432410.931"," 4581342.654"," 4581392.741","41.380765963998","2.191840332624","41.38121585713","2.191661851825",52,13,,13,"VR","SALVAT PAPASSEIT, 42-24, PG","008000",11
1475," 432517.517"," 432485.853"," 4581304.747"," 4581238.109","41.380432286646","2.192946172341","41.379829456646","2.192574971303",47,85,,85,"AZL","MARITIM BARCELONETA, 18, PG","0000FF",19
1476," 432269.071"," 432274.564"," 4581188.154"," 4581189.636","41.37936132085","2.189988396581","41.379375130767","2.190053912705",52,13,,13,"VR","SANT CARLES, 15-21, C","008000",7
1476," 432270.357"," 432276.093"," 4581183.992"," 4581185.716","41.379323944129","2.190004238804","41.379339954055","2.19007263349",52,13,,13,"VR","SANT CARLES, 15-21, C","008000",7
1476," 432280.707"," 432289.260"," 4581191.510"," 4581193.891","41.379392525886","2.190127157341","41.379414690032","2.190229162612",52,13,,13,"VR","SANT CARLES, 15-21, C","008000",7
1476," 432282.273"," 432290.906"," 4581187.493"," 4581189.856","41.379356478647","2.190146331351","41.379378487391","2.190249295172",52,13,,13,"VR","SANT CARLES, 15-21, C","008000",7
1476," 432294.846"," 432303.837"," 4581195.425"," 4581198.073","41.379428975974","2.190295785069","41.379453581547","2.190402997963",52,13,,13,"VR","SANT CARLES, 15-21, C","008000",7
1476," 432296.231"," 432305.435"," 4581191.257"," 4581193.772","41.3793915535","2.190312811583","41.379414979114","2.190422586193",52,13,,13,"VR","SANT CARLES, 15-21, C","008000",7
1476," 432309.336"," 432318.356"," 4581199.522"," 4581202.165","41.37946709452","2.1904685897","41.379491657341","2.190576150046",52,13,,13,"VR","SANT CARLES, 15-21, C","008000",7
1476," 432310.917"," 432319.976"," 4581195.514"," 4581198.018","41.379431129544","2.1904879419","41.379454443726","2.190595984052",52,13,,13,"VR","SANT CARLES, 15-21, C","008000",7
1477," 432340.938"," 432322.450"," 4581126.031"," 4581191.337","41.378807857","2.19085466995","41.379394479513","2.190626312561",52,13,,13,"VR","VILA JOIOSA, 29-30, C","008000",12
1477," 432344.552"," 432326.117"," 4581127.030"," 4581192.463","41.378817158321","2.190897771946","41.379404929201","2.190670034469",52,13,,13,"VR","VILA JOIOSA, 29-30, C","008000",12
1479," 432203.449"," 432212.306"," 4581076.965"," 4581079.719","41.378354373765","2.189216168079","41.378379923729","2.189321764676",47,85,,85,"AZL","PEPE RUBIANES, 11, C","0000FF",1
1480," 432210.418"," 432217.254"," 4581158.721"," 4581134.892","41.379091294386","2.189290354112","41.378877254888","2.18937475895",52,13,,13,"VR","BALUARD, 64, C","008000",11
1480," 432221.628"," 432226.887"," 4581119.008"," 4581100.677","41.378734564419","2.189428836147","41.378569909601","2.189493768829",52,13,,13,"VR","BALUARD, 64, C","008000",11
1484," 432301.721"," 432292.649"," 4581096.046"," 4581093.533","41.3785344995","2.190389091461","41.378511102983","2.190280896465",47,85,,85,"AZL","PEPE RUBIANES, 24-34, C","0000FF",10
1484," 432316.296"," 432307.505"," 4581100.260"," 4581097.574","41.378573678799","2.190562897087","41.37854874796","2.190458081255",47,85,,85,"AZL","PEPE RUBIANES, 24-34, C","0000FF",10
1484," 432325.650"," 432321.624"," 4581102.601"," 4581101.452","41.378595549653","2.190674483429","41.378584862628","2.190626471991",47,85,,85,"AZL","PEPE RUBIANES, 24-34, C","0000FF",10
1484," 432345.384"," 432336.344"," 4581108.270"," 4581105.729","41.378648266692","2.190909814284","41.378624621171","2.190802004662",47,85,,85,"AZL","PEPE RUBIANES, 24-34, C","0000FF",10
1484," 432372.974"," 432359.233"," 4581117.254"," 4581113.403","41.378731499973","2.191238711682","41.378695661143","2.191074837036",47,85,,85,"AZL","PEPE RUBIANES, 24-34, C","0000FF",10
1486," 432148.655"," 432169.866"," 4580945.887"," 4580952.154","41.377169204704","2.188575659572","41.377227436351","2.188828577046",52,13,,13,"VR","ALMIRALL AIXADA, 3-13, C","008000",14
1486," 432149.998"," 432171.209"," 4580941.828"," 4580948.094","41.377132760639","2.188592172065","41.377190983243","2.188845089526",52,13,,13,"VR","ALMIRALL AIXADA, 3-13, C","008000",14
1486," 432176.579"," 432184.662"," 4580954.149"," 4580956.378","41.377245970054","2.18890862087","41.377266726664","2.1890050196",52,13,,13,"VR","ALMIRALL AIXADA, 3-13, C","008000",14
1486," 432177.515"," 432186.481"," 4580949.833"," 4580952.457","41.377207176975","2.188920295474","41.37723156554","2.189027207954",52,13,,13,"VR","ALMIRALL AIXADA, 3-13, C","008000",14
1486," 432191.082"," 432199.478"," 4580958.416"," 4580960.828","41.377285622835","2.189081555324","41.377308053857","2.189181676233",52,13,,13,"VR","ALMIRALL AIXADA, 3-13, C","008000",14
1486," 432192.159"," 432200.602"," 4580953.949"," 4580956.513","41.37724548164","2.189094932654","41.377269285594","2.189195598483",52,13,,13,"VR","ALMIRALL AIXADA, 3-13, C","008000",14
1486," 432209.688"," 432205.915"," 4580963.828"," 4580962.844","41.377335933407","2.189303421407","41.377326753201","2.189258417787",52,13,,13,"VR","ALMIRALL AIXADA, 3-13, C","008000",14
1486," 432211.492"," 432207.123"," 4580959.637"," 4580958.361","41.377298339212","2.189325460464","41.377286478916","2.189273363169",52,13,,13,"VR","ALMIRALL AIXADA, 3-13, C","008000",14
1486," 432219.936"," 432228.469"," 4580966.793"," 4580969.245","41.377363500804","2.189425624966","41.377386303324","2.189527379752",52,13,,13,"VR","ALMIRALL AIXADA, 3-13, C","008000",14
1486," 432221.208"," 432229.740"," 4580962.439"," 4580964.891","41.377324393723","2.189441321077","41.377347196145","2.189543063851",52,13,,13,"VR","ALMIRALL AIXADA, 3-13, C","008000",14
1486," 432234.485"," 432242.351"," 4580971.166"," 4580973.255","41.377404111373","2.189599098228","41.37742358823","2.189692918401",52,13,,13,"VR","ALMIRALL AIXADA, 3-13, C","008000",14
1486," 432235.787"," 432243.898"," 4580966.687"," 4580969.023","41.377363880984","2.189615166929","41.377385603056","2.189711888902",52,13,,13,"VR","ALMIRALL AIXADA, 3-13, C","008000",14
1486," 432251.277"," 432256.887"," 4580975.663"," 4580977.326","41.377446027315","2.189799377395","41.377461477348","2.189866270303",52,13,,13,"VR","ALMIRALL AIXADA, 3-13, C","008000",14
1486," 432252.418"," 432258.028"," 4580971.615"," 4580973.278","41.377409665137","2.189813472739","41.377425115161","2.189880365614",52,13,,13,"VR","ALMIRALL AIXADA, 3-13, C","008000",14
1487," 432142.404"," 432128.607"," 4581051.637"," 4581047.854","41.378121112587","2.18848907863","41.378085877582","2.188324529872",47,85,,85,"AZL","PEPE RUBIANES, 2-6, C","0000FF",7
